inventory_snapshot_id,snapshot_date,product_id,channel_id,on_hand_qty,on_order_qty,units_sold_in_week,reorder_point,is_stockout
INV-0007674,2024-10-14,APP-0001,CH-ON-01,116,0,21,33,False
INV-0007675,2024-10-14,APP-0001,CH-WS-01,104,0,2,33,False
INV-0007676,2024-10-14,APP-0002,CH-NE-01,30,0,13,23,False
INV-0007677,2024-10-14,APP-0002,CH-MW-01,116,0,0,23,False
INV-0007678,2024-10-14,APP-0002,CH-WE-01,83,0,10,23,False
INV-0007679,2024-10-14,APP-0002,CH-ON-01,105,0,4,23,False
INV-0007680,2024-10-14,APP-0002,CH-WS-01,126,0,5,23,False
INV-0007681,2024-10-14,APP-0003,CH-NE-01,31,0,4,15,False
INV-0007682,2024-10-14,APP-0003,CH-MW-01,0,75,18,15,True
INV-0007683,2024-10-14,APP-0003,CH-WE-01,45,0,4,15,False
INV-0007684,2024-10-14,APP-0003,CH-ON-01,47,0,12,15,False
INV-0007685,2024-10-14,APP-0003,CH-WS-01,58,0,4,15,False
INV-0007686,2024-10-14,APP-0004,CH-NE-01,30,86,11,39,False
INV-0007687,2024-10-14,APP-0004,CH-MW-01,32,68,14,39,False
INV-0007688,2024-10-14,APP-0004,CH-WE-01,93,0,6,39,False
INV-0007689,2024-10-14,APP-0004,CH-ON-01,36,105,11,39,False
INV-0007690,2024-10-14,APP-0004,CH-WS-01,41,0,0,39,False
INV-0007691,2024-10-14,APP-0005,CH-NE-01,54,0,8,36,False
INV-0007692,2024-10-14,APP-0005,CH-MW-01,63,0,8,36,False
INV-0007693,2024-10-14,APP-0005,CH-WE-01,85,0,17,36,False
INV-0007694,2024-10-14,APP-0005,CH-ON-01,114,0,11,36,False
INV-0007695,2024-10-14,APP-0005,CH-WS-01,114,0,4,36,False
INV-0007696,2024-10-14,APP-0006,CH-NE-01,48,0,12,38,False
INV-0007697,2024-10-14,APP-0006,CH-MW-01,87,0,10,38,False
INV-0007698,2024-10-14,APP-0006,CH-WE-01,36,62,12,38,False
INV-0007699,2024-10-14,APP-0006,CH-ON-01,40,0,20,38,False
INV-0007700,2024-10-14,APP-0006,CH-WS-01,65,0,1,38,False
INV-0007701,2024-10-14,APP-0007,CH-NE-01,44,0,12,28,False
INV-0007702,2024-10-14,APP-0007,CH-MW-01,65,0,10,28,False
INV-0007703,2024-10-14,APP-0007,CH-WE-01,28,90,3,28,False
INV-0007704,2024-10-14,APP-0007,CH-ON-01,51,0,10,28,False
INV-0007705,2024-10-14,APP-0007,CH-WS-01,41,0,3,28,False
INV-0007706,2024-10-14,APP-0008,CH-NE-01,95,0,9,17,False
INV-0007707,2024-10-14,APP-0008,CH-MW-01,76,0,7,17,False
INV-0007708,2024-10-14,APP-0008,CH-WE-01,30,0,8,17,False
INV-0007709,2024-10-14,APP-0008,CH-ON-01,98,0,19,17,False
INV-0007710,2024-10-14,APP-0008,CH-WS-01,136,0,0,17,False
INV-0007711,2024-10-14,APP-0009,CH-NE-01,22,0,6,21,False
INV-0007712,2024-10-14,APP-0009,CH-MW-01,22,0,11,21,False
INV-0007713,2024-10-14,APP-0009,CH-WE-01,26,0,8,21,False
INV-0007714,2024-10-14,APP-0009,CH-ON-01,49,0,19,21,False
INV-0007715,2024-10-14,APP-0009,CH-WS-01,34,0,5,21,False
INV-0007716,2024-10-14,APP-0010,CH-NE-01,42,0,11,34,False
INV-0007717,2024-10-14,APP-0010,CH-MW-01,29,75,10,34,False
INV-0007718,2024-10-14,APP-0010,CH-WE-01,80,0,2,34,False
INV-0007719,2024-10-14,APP-0010,CH-ON-01,87,0,5,34,False
INV-0007720,2024-10-14,APP-0010,CH-WS-01,70,0,4,34,False
INV-0007721,2024-10-14,APP-0011,CH-NE-01,54,0,13,44,False
INV-0007722,2024-10-14,APP-0011,CH-MW-01,111,0,6,44,False
INV-0007723,2024-10-14,APP-0011,CH-WE-01,65,0,11,44,False
INV-0007724,2024-10-14,APP-0011,CH-ON-01,162,0,12,44,False
INV-0007725,2024-10-14,APP-0011,CH-WS-01,69,0,1,44,False
INV-0007726,2024-10-14,FTW-0012,CH-NE-01,33,70,12,42,False
INV-0007727,2024-10-14,FTW-0012,CH-MW-01,77,0,7,42,False
INV-0007728,2024-10-14,FTW-0012,CH-WE-01,102,0,7,42,False
INV-0007729,2024-10-14,FTW-0012,CH-ON-01,71,0,7,42,False
INV-0007730,2024-10-14,FTW-0012,CH-WS-01,104,0,0,42,False
INV-0007731,2024-10-14,FTW-0013,CH-NE-01,57,0,7,29,False
INV-0007732,2024-10-14,FTW-0013,CH-MW-01,51,0,6,29,False
INV-0007733,2024-10-14,FTW-0013,CH-WE-01,42,0,11,29,False
INV-0007734,2024-10-14,FTW-0013,CH-ON-01,28,57,11,29,False
INV-0007735,2024-10-14,FTW-0013,CH-WS-01,70,0,3,29,False
INV-0007736,2024-10-14,FTW-0014,CH-NE-01,57,0,1,27,False
INV-0007737,2024-10-14,FTW-0014,CH-MW-01,122,0,2,27,False
INV-0007738,2024-10-14,FTW-0014,CH-WE-01,81,0,17,27,False
INV-0007739,2024-10-14,FTW-0014,CH-ON-01,115,0,10,27,False
INV-0007740,2024-10-14,FTW-0014,CH-WS-01,47,0,0,27,False
INV-0007741,2024-10-14,FTW-0015,CH-NE-01,104,0,10,40,False
INV-0007742,2024-10-14,FTW-0015,CH-MW-01,63,0,9,40,False
INV-0007743,2024-10-14,FTW-0015,CH-WE-01,92,0,16,40,False
INV-0007744,2024-10-14,FTW-0015,CH-ON-01,48,0,19,40,False
INV-0007745,2024-10-14,FTW-0015,CH-WS-01,88,0,0,40,False
INV-0007746,2024-10-14,FTW-0016,CH-NE-01,76,0,13,36,False
INV-0007747,2024-10-14,FTW-0016,CH-MW-01,80,0,15,36,False
INV-0007748,2024-10-14,FTW-0016,CH-WE-01,89,0,12,36,False
INV-0007749,2024-10-14,FTW-0016,CH-ON-01,69,0,16,36,False
INV-0007750,2024-10-14,FTW-0016,CH-WS-01,107,0,7,36,False
INV-0007751,2024-10-14,ACC-0017,CH-NE-01,97,0,4,31,False
INV-0007752,2024-10-14,ACC-0017,CH-MW-01,97,0,4,31,False
INV-0007753,2024-10-14,ACC-0017,CH-WE-01,27,91,11,31,False
INV-0007754,2024-10-14,ACC-0017,CH-ON-01,86,0,21,31,False
INV-0007755,2024-10-14,ACC-0017,CH-WS-01,88,0,0,31,False
INV-0007756,2024-10-14,ACC-0018,CH-NE-01,23,43,11,24,False
INV-0007757,2024-10-14,ACC-0018,CH-MW-01,65,0,4,24,False
INV-0007758,2024-10-14,ACC-0018,CH-WE-01,78,0,15,24,False
INV-0007759,2024-10-14,ACC-0018,CH-ON-01,23,50,12,24,False
INV-0007760,2024-10-14,ACC-0018,CH-WS-01,34,0,2,24,False
INV-0007761,2024-10-14,ACC-0019,CH-NE-01,36,79,14,38,False
INV-0007762,2024-10-14,ACC-0019,CH-MW-01,31,102,9,38,False
INV-0007763,2024-10-14,ACC-0019,CH-WE-01,52,0,19,38,False
INV-0007764,2024-10-14,ACC-0019,CH-ON-01,66,0,6,38,False
INV-0007765,2024-10-14,ACC-0019,CH-WS-01,132,0,3,38,False
INV-0007766,2024-10-14,ACC-0020,CH-NE-01,50,0,6,23,False
INV-0007767,2024-10-14,ACC-0020,CH-MW-01,29,0,10,23,False
INV-0007768,2024-10-14,ACC-0020,CH-WE-01,45,0,6,23,False
INV-0007769,2024-10-14,ACC-0020,CH-ON-01,11,43,15,23,False
INV-0007770,2024-10-14,ACC-0020,CH-WS-01,28,0,6,23,False
INV-0007771,2024-10-14,ACC-0022,CH-NE-01,34,0,7,24,False
INV-0007772,2024-10-14,ACC-0022,CH-MW-01,31,0,8,24,False
INV-0007773,2024-10-14,ACC-0022,CH-WE-01,86,0,6,24,False
INV-0007774,2024-10-14,ACC-0022,CH-ON-01,60,0,14,24,False
INV-0007775,2024-10-14,ACC-0022,CH-WS-01,119,0,3,24,False
INV-0007776,2024-10-14,ACC-0023,CH-NE-01,106,0,9,37,False
INV-0007777,2024-10-14,ACC-0023,CH-MW-01,77,0,1,37,False
INV-0007778,2024-10-14,ACC-0023,CH-WE-01,45,0,21,37,False
INV-0007779,2024-10-14,ACC-0023,CH-ON-01,32,72,12,37,False
INV-0007780,2024-10-14,ACC-0023,CH-WS-01,30,73,8,37,False
INV-0007781,2024-10-14,ACC-0024,CH-NE-01,47,0,17,16,False
INV-0007782,2024-10-14,ACC-0024,CH-MW-01,65,0,5,16,False
INV-0007783,2024-10-14,ACC-0024,CH-WE-01,28,0,9,16,False
INV-0007784,2024-10-14,ACC-0024,CH-ON-01,34,0,12,16,False
INV-0007785,2024-10-14,ACC-0024,CH-WS-01,117,0,5,16,False
INV-0007786,2024-10-14,HOM-0025,CH-NE-01,34,64,13,40,False
INV-0007787,2024-10-14,HOM-0025,CH-MW-01,84,0,5,40,False
INV-0007788,2024-10-14,HOM-0025,CH-WE-01,117,0,6,40,False
INV-0007789,2024-10-14,HOM-0025,CH-ON-01,73,0,7,40,False
INV-0007790,2024-10-14,HOM-0025,CH-WS-01,71,0,6,40,False
INV-0007791,2024-10-14,HOM-0026,CH-NE-01,24,52,11,26,False
INV-0007792,2024-10-14,HOM-0026,CH-MW-01,76,0,3,26,False
INV-0007793,2024-10-14,HOM-0026,CH-WE-01,65,0,4,26,False
INV-0007794,2024-10-14,HOM-0026,CH-ON-01,22,60,7,26,False
INV-0007795,2024-10-14,HOM-0026,CH-WS-01,42,0,3,26,False
INV-0007796,2024-10-14,HOM-0027,CH-NE-01,120,0,13,43,False
INV-0007797,2024-10-14,HOM-0027,CH-MW-01,43,74,2,43,False
INV-0007798,2024-10-14,HOM-0027,CH-WE-01,84,0,13,43,False
INV-0007799,2024-10-14,HOM-0027,CH-ON-01,44,0,10,43,False
INV-0007800,2024-10-14,HOM-0027,CH-WS-01,45,0,10,43,False
INV-0007801,2024-10-14,HOM-0028,CH-NE-01,62,0,18,24,False
INV-0007802,2024-10-14,HOM-0028,CH-MW-01,36,0,14,24,False
INV-0007803,2024-10-14,HOM-0028,CH-WE-01,49,0,7,24,False
INV-0007804,2024-10-14,HOM-0028,CH-ON-01,60,0,19,24,False
INV-0007805,2024-10-14,HOM-0028,CH-WS-01,33,0,0,24,False
INV-0007806,2024-10-14,HOM-0029,CH-NE-01,131,0,11,39,False
INV-0007807,2024-10-14,HOM-0029,CH-MW-01,67,0,13,39,False
INV-0007808,2024-10-14,HOM-0029,CH-WE-01,36,90,10,39,False
INV-0007809,2024-10-14,HOM-0029,CH-ON-01,66,0,9,39,False
INV-0007810,2024-10-14,HOM-0029,CH-WS-01,48,0,5,39,False
INV-0007811,2024-10-14,HOM-0030,CH-NE-01,123,0,17,43,False
INV-0007812,2024-10-14,HOM-0030,CH-MW-01,149,0,4,43,False
INV-0007813,2024-10-14,HOM-0030,CH-WE-01,133,0,15,43,False
INV-0007814,2024-10-14,HOM-0030,CH-ON-01,111,0,22,43,False
INV-0007815,2024-10-14,HOM-0030,CH-WS-01,148,0,6,43,False
INV-0007816,2024-10-14,HOM-0031,CH-NE-01,32,0,15,25,False
INV-0007817,2024-10-14,HOM-0031,CH-MW-01,40,0,0,25,False
INV-0007818,2024-10-14,HOM-0031,CH-WE-01,18,77,15,25,False
INV-0007819,2024-10-14,HOM-0031,CH-ON-01,28,0,26,25,False
INV-0007820,2024-10-14,HOM-0031,CH-WS-01,37,0,3,25,False
INV-0007821,2024-10-14,HOM-0032,CH-NE-01,60,0,17,28,False
INV-0007822,2024-10-14,HOM-0032,CH-MW-01,18,69,15,28,False
INV-0007823,2024-10-14,HOM-0032,CH-WE-01,26,55,12,28,False
INV-0007824,2024-10-14,HOM-0032,CH-ON-01,77,0,11,28,False
INV-0007825,2024-10-14,HOM-0032,CH-WS-01,86,0,2,28,False
INV-0007826,2024-10-21,APP-0001,CH-NE-01,61,0,7,33,False
INV-0007827,2024-10-21,APP-0001,CH-MW-01,89,0,2,33,False
INV-0007828,2024-10-21,APP-0001,CH-WE-01,77,0,9,33,False
INV-0007829,2024-10-21,APP-0001,CH-ON-01,97,0,19,33,False
INV-0007830,2024-10-21,APP-0001,CH-WS-01,104,0,0,33,False
INV-0007831,2024-10-21,APP-0002,CH-NE-01,24,0,6,23,False
INV-0007832,2024-10-21,APP-0002,CH-MW-01,112,0,4,23,False
INV-0007833,2024-10-21,APP-0002,CH-WE-01,76,0,7,23,False
INV-0007834,2024-10-21,APP-0002,CH-ON-01,90,0,15,23,False
INV-0007835,2024-10-21,APP-0002,CH-WS-01,122,0,4,23,False
INV-0007836,2024-10-21,APP-0003,CH-NE-01,18,0,13,15,False
INV-0007837,2024-10-21,APP-0003,CH-MW-01,63,0,12,15,False
INV-0007838,2024-10-21,APP-0003,CH-WE-01,35,0,10,15,False
INV-0007839,2024-10-21,APP-0003,CH-ON-01,33,0,14,15,False
INV-0007840,2024-10-21,APP-0003,CH-WS-01,57,0,1,15,False
INV-0007841,2024-10-21,APP-0004,CH-NE-01,105,0,11,39,False
INV-0007842,2024-10-21,APP-0004,CH-MW-01,89,0,11,39,False
INV-0007843,2024-10-21,APP-0004,CH-WE-01,73,0,20,39,False
INV-0007844,2024-10-21,APP-0004,CH-ON-01,130,0,11,39,False
INV-0007845,2024-10-21,APP-0004,CH-WS-01,37,83,4,39,False
INV-0007846,2024-10-21,APP-0005,CH-NE-01,47,0,7,36,False
INV-0007847,2024-10-21,APP-0005,CH-MW-01,57,0,6,36,False
INV-0007848,2024-10-21,APP-0005,CH-WE-01,75,0,10,36,False
INV-0007849,2024-10-21,APP-0005,CH-ON-01,95,0,19,36,False
INV-0007850,2024-10-21,APP-0005,CH-WS-01,109,0,5,36,False
INV-0007851,2024-10-21,APP-0006,CH-NE-01,42,0,6,38,False
INV-0007852,2024-10-21,APP-0006,CH-MW-01,85,0,2,38,False
INV-0007853,2024-10-21,APP-0006,CH-WE-01,85,0,13,38,False
INV-0007854,2024-10-21,APP-0006,CH-ON-01,27,46,13,38,False
INV-0007855,2024-10-21,APP-0006,CH-WS-01,65,0,0,38,False
INV-0007856,2024-10-21,APP-0007,CH-NE-01,40,0,4,28,False
INV-0007857,2024-10-21,APP-0007,CH-MW-01,53,0,12,28,False
INV-0007858,2024-10-21,APP-0007,CH-WE-01,111,0,7,28,False
INV-0007859,2024-10-21,APP-0007,CH-ON-01,44,0,7,28,False
INV-0007860,2024-10-21,APP-0007,CH-WS-01,41,0,0,28,False
INV-0007861,2024-10-21,APP-0008,CH-NE-01,69,0,26,17,False
INV-0007862,2024-10-21,APP-0008,CH-MW-01,67,0,9,17,False
INV-0007863,2024-10-21,APP-0008,CH-WE-01,11,85,19,17,False
INV-0007864,2024-10-21,APP-0008,CH-ON-01,88,0,10,17,False
INV-0007865,2024-10-21,APP-0008,CH-WS-01,136,0,0,17,False
INV-0007866,2024-10-21,APP-0009,CH-NE-01,14,44,8,21,False
INV-0007867,2024-10-21,APP-0009,CH-MW-01,14,49,8,21,False
INV-0007868,2024-10-21,APP-0009,CH-WE-01,18,68,8,21,False
INV-0007869,2024-10-21,APP-0009,CH-ON-01,38,0,11,21,False
INV-0007870,2024-10-21,APP-0009,CH-WS-01,30,0,4,21,False
INV-0007871,2024-10-21,APP-0010,CH-NE-01,40,0,2,34,False
INV-0007872,2024-10-21,APP-0010,CH-MW-01,96,0,8,34,False
INV-0007873,2024-10-21,APP-0010,CH-WE-01,74,0,6,34,False
INV-0007874,2024-10-21,APP-0010,CH-ON-01,73,0,14,34,False
INV-0007875,2024-10-21,APP-0010,CH-WS-01,70,0,0,34,False
INV-0007876,2024-10-21,APP-0011,CH-NE-01,49,0,5,44,False
INV-0007877,2024-10-21,APP-0011,CH-MW-01,104,0,7,44,False
INV-0007878,2024-10-21,APP-0011,CH-WE-01,59,0,6,44,False
INV-0007879,2024-10-21,APP-0011,CH-ON-01,159,0,3,44,False
INV-0007880,2024-10-21,APP-0011,CH-WS-01,68,0,1,44,False
INV-0007881,2024-10-21,FTW-0012,CH-NE-01,86,0,17,42,False
INV-0007882,2024-10-21,FTW-0012,CH-MW-01,71,0,6,42,False
INV-0007883,2024-10-21,FTW-0012,CH-WE-01,84,0,18,42,False
INV-0007884,2024-10-21,FTW-0012,CH-ON-01,60,0,11,42,False
INV-0007885,2024-10-21,FTW-0012,CH-WS-01,103,0,1,42,False
INV-0007886,2024-10-21,FTW-0013,CH-NE-01,50,0,7,29,False
INV-0007887,2024-10-21,FTW-0013,CH-MW-01,47,0,4,29,False
INV-0007888,2024-10-21,FTW-0013,CH-WE-01,34,0,8,29,False
INV-0007889,2024-10-21,FTW-0013,CH-ON-01,73,0,12,29,False
INV-0007890,2024-10-21,FTW-0013,CH-WS-01,70,0,0,29,False
INV-0007891,2024-10-21,FTW-0014,CH-NE-01,52,0,5,27,False
INV-0007892,2024-10-21,FTW-0014,CH-MW-01,118,0,4,27,False
INV-0007893,2024-10-21,FTW-0014,CH-WE-01,70,0,11,27,False
INV-0007894,2024-10-21,FTW-0014,CH-ON-01,97,0,18,27,False
INV-0007895,2024-10-21,FTW-0014,CH-WS-01,46,0,1,27,False
INV-0007896,2024-10-21,FTW-0015,CH-NE-01,89,0,15,40,False
INV-0007897,2024-10-21,FTW-0015,CH-MW-01,61,0,2,40,False
INV-0007898,2024-10-21,FTW-0015,CH-WE-01,78,0,14,40,False
INV-0007899,2024-10-21,FTW-0015,CH-ON-01,43,0,5,40,False
INV-0007900,2024-10-21,FTW-0015,CH-WS-01,83,0,5,40,False
INV-0007901,2024-10-21,FTW-0016,CH-NE-01,66,0,10,36,False
INV-0007902,2024-10-21,FTW-0016,CH-MW-01,76,0,4,36,False
INV-0007903,2024-10-21,FTW-0016,CH-WE-01,72,0,17,36,False
INV-0007904,2024-10-21,FTW-0016,CH-ON-01,46,0,23,36,False
INV-0007905,2024-10-21,FTW-0016,CH-WS-01,105,0,2,36,False
INV-0007906,2024-10-21,ACC-0017,CH-NE-01,89,0,8,31,False
INV-0007907,2024-10-21,ACC-0017,CH-MW-01,97,0,0,31,False
INV-0007908,2024-10-21,ACC-0017,CH-WE-01,113,0,5,31,False
INV-0007909,2024-10-21,ACC-0017,CH-ON-01,72,0,14,31,False
INV-0007910,2024-10-21,ACC-0017,CH-WS-01,86,0,2,31,False
INV-0007911,2024-10-21,ACC-0018,CH-NE-01,48,0,18,24,False
INV-0007912,2024-10-21,ACC-0018,CH-MW-01,64,0,1,24,False
INV-0007913,2024-10-21,ACC-0018,CH-WE-01,54,0,24,24,False
INV-0007914,2024-10-21,ACC-0018,CH-ON-01,60,0,13,24,False
INV-0007915,2024-10-21,ACC-0018,CH-WS-01,31,0,3,24,False
INV-0007916,2024-10-21,ACC-0019,CH-NE-01,109,0,6,38,False
INV-0007917,2024-10-21,ACC-0019,CH-MW-01,129,0,4,38,False
INV-0007918,2024-10-21,ACC-0019,CH-WE-01,36,75,16,38,False
INV-0007919,2024-10-21,ACC-0019,CH-ON-01,56,0,10,38,False
INV-0007920,2024-10-21,ACC-0019,CH-WS-01,130,0,2,38,False
INV-0007921,2024-10-21,ACC-0020,CH-NE-01,47,0,3,23,False
INV-0007922,2024-10-21,ACC-0020,CH-MW-01,25,0,4,23,False
INV-0007923,2024-10-21,ACC-0020,CH-WE-01,41,0,4,23,False
INV-0007924,2024-10-21,ACC-0020,CH-ON-01,39,0,15,23,False
INV-0007925,2024-10-21,ACC-0020,CH-WS-01,28,0,0,23,False
INV-0007926,2024-10-21,ACC-0022,CH-NE-01,23,143,11,24,False
INV-0007927,2024-10-21,ACC-0022,CH-MW-01,24,105,7,24,False
INV-0007928,2024-10-21,ACC-0022,CH-WE-01,74,0,12,24,False
INV-0007929,2024-10-21,ACC-0022,CH-ON-01,41,0,19,24,False
INV-0007930,2024-10-21,ACC-0022,CH-WS-01,117,0,2,24,False
INV-0007931,2024-10-21,ACC-0023,CH-NE-01,104,0,2,37,False
INV-0007932,2024-10-21,ACC-0023,CH-MW-01,72,0,5,37,False
INV-0007933,2024-10-21,ACC-0023,CH-WE-01,25,85,20,37,False
INV-0007934,2024-10-21,ACC-0023,CH-ON-01,86,0,18,37,False
INV-0007935,2024-10-21,ACC-0023,CH-WS-01,99,0,4,37,False
INV-0007936,2024-10-21,ACC-0024,CH-NE-01,36,0,11,16,False
INV-0007937,2024-10-21,ACC-0024,CH-MW-01,62,0,3,16,False
INV-0007938,2024-10-21,ACC-0024,CH-WE-01,14,132,14,16,False
INV-0007939,2024-10-21,ACC-0024,CH-ON-01,25,0,9,16,False
INV-0007940,2024-10-21,ACC-0024,CH-WS-01,113,0,4,16,False
INV-0007941,2024-10-21,HOM-0025,CH-NE-01,97,0,1,40,False
INV-0007942,2024-10-21,HOM-0025,CH-MW-01,74,0,10,40,False
INV-0007943,2024-10-21,HOM-0025,CH-WE-01,109,0,8,40,False
INV-0007944,2024-10-21,HOM-0025,CH-ON-01,57,0,16,40,False
INV-0007945,2024-10-21,HOM-0025,CH-WS-01,70,0,1,40,False
INV-0007946,2024-10-21,HOM-0026,CH-NE-01,71,0,5,26,False
INV-0007947,2024-10-21,HOM-0026,CH-MW-01,67,0,9,26,False
INV-0007948,2024-10-21,HOM-0026,CH-WE-01,55,0,10,26,False
INV-0007949,2024-10-21,HOM-0026,CH-ON-01,64,0,18,26,False
INV-0007950,2024-10-21,HOM-0026,CH-WS-01,35,0,7,26,False
INV-0007951,2024-10-21,HOM-0027,CH-NE-01,105,0,15,43,False
INV-0007952,2024-10-21,HOM-0027,CH-MW-01,115,0,2,43,False
INV-0007953,2024-10-21,HOM-0027,CH-WE-01,71,0,13,43,False
INV-0007954,2024-10-21,HOM-0027,CH-ON-01,23,67,21,43,False
INV-0007955,2024-10-21,HOM-0027,CH-WS-01,45,0,0,43,False
INV-0007956,2024-10-21,HOM-0028,CH-NE-01,55,0,7,24,False
INV-0007957,2024-10-21,HOM-0028,CH-MW-01,19,42,17,24,False
INV-0007958,2024-10-21,HOM-0028,CH-WE-01,46,0,3,24,False
INV-0007959,2024-10-21,HOM-0028,CH-ON-01,45,0,15,24,False
INV-0007960,2024-10-21,HOM-0028,CH-WS-01,25,0,8,24,False
INV-0007961,2024-10-21,HOM-0029,CH-NE-01,120,0,11,39,False
INV-0007962,2024-10-21,HOM-0029,CH-MW-01,50,0,17,39,False
INV-0007963,2024-10-21,HOM-0029,CH-WE-01,123,0,3,39,False
INV-0007964,2024-10-21,HOM-0029,CH-ON-01,56,0,10,39,False
INV-0007965,2024-10-21,HOM-0029,CH-WS-01,37,70,11,39,False
INV-0007966,2024-10-21,HOM-0030,CH-NE-01,112,0,11,43,False
INV-0007967,2024-10-21,HOM-0030,CH-MW-01,142,0,7,43,False
INV-0007968,2024-10-21,HOM-0030,CH-WE-01,119,0,14,43,False
INV-0007969,2024-10-21,HOM-0030,CH-ON-01,91,0,20,43,False
INV-0007970,2024-10-21,HOM-0030,CH-WS-01,143,0,5,43,False
INV-0007971,2024-10-21,HOM-0031,CH-NE-01,27,0,5,25,False
INV-0007972,2024-10-21,HOM-0031,CH-MW-01,25,75,15,25,False
INV-0007973,2024-10-21,HOM-0031,CH-WE-01,76,0,19,25,False
INV-0007974,2024-10-21,HOM-0031,CH-ON-01,16,52,12,25,False
INV-0007975,2024-10-21,HOM-0031,CH-WS-01,34,0,3,25,False
INV-0007976,2024-10-21,HOM-0032,CH-NE-01,47,0,13,28,False
INV-0007977,2024-10-21,HOM-0032,CH-MW-01,81,0,6,28,False
INV-0007978,2024-10-21,HOM-0032,CH-WE-01,75,0,6,28,False
INV-0007979,2024-10-21,HOM-0032,CH-ON-01,55,0,22,28,False
INV-0007980,2024-10-21,HOM-0032,CH-WS-01,80,0,6,28,False
INV-0007981,2024-10-28,APP-0001,CH-NE-01,53,0,8,33,False
INV-0007982,2024-10-28,APP-0001,CH-MW-01,85,0,4,33,False
INV-0007983,2024-10-28,APP-0001,CH-WE-01,60,0,17,33,False
INV-0007984,2024-10-28,APP-0001,CH-ON-01,91,0,6,33,False
INV-0007985,2024-10-28,APP-0001,CH-WS-01,97,0,7,33,False
INV-0007986,2024-10-28,APP-0002,CH-NE-01,23,132,1,23,False
INV-0007987,2024-10-28,APP-0002,CH-MW-01,100,0,12,23,False
INV-0007988,2024-10-28,APP-0002,CH-WE-01,69,0,7,23,False
INV-0007989,2024-10-28,APP-0002,CH-ON-01,70,0,20,23,False
INV-0007990,2024-10-28,APP-0002,CH-WS-01,112,0,10,23,False
INV-0007991,2024-10-28,APP-0003,CH-NE-01,12,61,6,15,False
INV-0007992,2024-10-28,APP-0003,CH-MW-01,59,0,4,15,False
INV-0007993,2024-10-28,APP-0003,CH-WE-01,21,0,14,15,False
INV-0007994,2024-10-28,APP-0003,CH-ON-01,11,70,22,15,False
INV-0007995,2024-10-28,APP-0003,CH-WS-01,53,0,4,15,False
INV-0007996,2024-10-28,APP-0004,CH-NE-01,103,0,2,39,False
INV-0007997,2024-10-28,APP-0004,CH-MW-01,87,0,2,39,False
INV-0007998,2024-10-28,APP-0004,CH-WE-01,55,0,18,39,False
INV-0007999,2024-10-28,APP-0004,CH-ON-01,120,0,10,39,False
INV-0008000,2024-10-28,APP-0004,CH-WS-01,115,0,5,39,False
INV-0008001,2024-10-28,APP-0005,CH-NE-01,25,130,22,36,False
INV-0008002,2024-10-28,APP-0005,CH-MW-01,54,0,3,36,False
INV-0008003,2024-10-28,APP-0005,CH-WE-01,63,0,12,36,False
INV-0008004,2024-10-28,APP-0005,CH-ON-01,75,0,20,36,False
INV-0008005,2024-10-28,APP-0005,CH-WS-01,109,0,0,36,False
INV-0008006,2024-10-28,APP-0006,CH-NE-01,21,43,21,38,False
INV-0008007,2024-10-28,APP-0006,CH-MW-01,76,0,9,38,False
INV-0008008,2024-10-28,APP-0006,CH-WE-01,80,0,5,38,False
INV-0008009,2024-10-28,APP-0006,CH-ON-01,66,0,7,38,False
INV-0008010,2024-10-28,APP-0006,CH-WS-01,62,0,3,38,False
INV-0008011,2024-10-28,APP-0007,CH-NE-01,35,0,5,28,False
INV-0008012,2024-10-28,APP-0007,CH-MW-01,45,0,8,28,False
INV-0008013,2024-10-28,APP-0007,CH-WE-01,101,0,10,28,False
INV-0008014,2024-10-28,APP-0007,CH-ON-01,15,63,29,28,False
INV-0008015,2024-10-28,APP-0007,CH-WS-01,39,0,2,28,False
INV-0008016,2024-10-28,APP-0008,CH-NE-01,56,0,13,17,False
INV-0008017,2024-10-28,APP-0008,CH-MW-01,58,0,9,17,False
INV-0008018,2024-10-28,APP-0008,CH-WE-01,82,0,14,17,False
INV-0008019,2024-10-28,APP-0008,CH-ON-01,60,0,28,17,False
INV-0008020,2024-10-28,APP-0008,CH-WS-01,130,0,6,17,False
INV-0008021,2024-10-28,APP-0009,CH-NE-01,47,0,11,21,False
INV-0008022,2024-10-28,APP-0009,CH-MW-01,63,0,0,21,False
INV-0008023,2024-10-28,APP-0009,CH-WE-01,73,0,13,21,False
INV-0008024,2024-10-28,APP-0009,CH-ON-01,22,0,16,21,False
INV-0008025,2024-10-28,APP-0009,CH-WS-01,25,0,5,21,False
INV-0008026,2024-10-28,APP-0010,CH-NE-01,33,76,7,34,False
INV-0008027,2024-10-28,APP-0010,CH-MW-01,88,0,8,34,False
INV-0008028,2024-10-28,APP-0010,CH-WE-01,58,0,16,34,False
INV-0008029,2024-10-28,APP-0010,CH-ON-01,49,0,24,34,False
INV-0008030,2024-10-28,APP-0010,CH-WS-01,64,0,6,34,False
INV-0008031,2024-10-28,APP-0011,CH-NE-01,38,143,11,44,False
INV-0008032,2024-10-28,APP-0011,CH-MW-01,91,0,13,44,False
INV-0008033,2024-10-28,APP-0011,CH-WE-01,47,0,12,44,False
INV-0008034,2024-10-28,APP-0011,CH-ON-01,142,0,17,44,False
